Time - Plot 0	Amplitude - Plot 0	
232	-0.0268866	
233	-0.0272108	
234	-0.0359666	
235	-0.0356423	
236	-0.021698	
237	-0.0447224	
238	-0.0197522	
239	-0.0152122	
240	-0.0165093	
241	-0.0155365	
242	-0.0294809	
243	-0.0226708	
244	-0.0317509	
245	-0.033048	
246	-0.0184551	
247	-0.028508	
248	-0.0288323	
249	-0.0336966	
250	-0.00872644	
